Year,Region Code,Region,BNF Chemical Substance Code,BNF Chemical Substance,BNF Product Code,BNF Product,Items,Total number of unique identified patients,Patient Identified (Y/N),Patient Age Band (Years old),Gender,Net Ingredient Cost (£),Adult obesity rate 2022/23 (%)
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,402,294,Y,18-29,Female,"26,479.71",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,113,96,Y,18-29,Male,"8,863.25",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"1,786","1,472",Y,30-39,Female,"137,124.11",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"1,112",886,Y,30-39,Male,"87,149.18",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"6,184","5,010",Y,40-49,Female,"484,475.47",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"4,651","3,805",Y,40-49,Male,"366,249.91",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"15,350","12,483",Y,50-59,Female,"1,218,421.92",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"15,633","12,772",Y,50-59,Male,"1,250,230.97",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"29,759","24,343",Y,60+,Female,"2,403,790.56",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,"37,541","30,662",Y,60+,Male,"3,028,008.71",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AQ,Dulaglutide,0601023AQBB,Trulicity,1,1,Y,60+,Not Known (not recorded),73.25,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,18,12,Y,50-59,Female,"1,815.07",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,31,29,Y,60+,Female,"4,617.32",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUAA,Ins degludec/liraglutide,12,7,Y,60+,Male,"3,248.02",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,1,0,N,50-59,Not Known (not recorded),191.06,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,5,0,N,60+,Not Known (not recorded),605.02,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,15,14,Y,18-29,Female,"1,910.60",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,2,2,Y,18-29,Male,191.06,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,41,29,Y,30-39,Female,"4,680.97",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,3,3,Y,30-39,Male,286.59,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,51,43,Y,40-49,Female,"5,190.46",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,55,44,Y,40-49,Male,"5,254.15",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,325,267,Y,50-59,Female,"39,772.34",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,193,154,Y,50-59,Male,"25,538.28",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,772,664,Y,60+,Female,"94,956.78",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AU,Ins degludec/liraglutide,0601023AUBB,Xultophy,616,523,Y,60+,Male,"88,142.37",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,3,0,N,30-39,Not Known (not recorded),219.75,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,2,0,N,40-49,Not Known (not recorded),366.25,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,2,0,N,50-59,Not Known (not recorded),197.78,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,6,0,N,60+,Not Known (not recorded),952.25,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,37,33,Y,18-29,Female,"3,955.50",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,17,14,Y,18-29,Male,"2,637.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,76,62,Y,30-39,Female,"7,471.50",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,142,115,Y,30-39,Male,"14,884.43",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,439,335,Y,40-49,Female,"53,479.88",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,233,204,Y,40-49,Male,"29,409.90",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,856,720,Y,50-59,Female,"102,828.47",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,676,565,Y,50-59,Male,"79,359.06",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,987,835,Y,60+,Female,"131,066.52",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWAA,Semaglutide,"1,274","1,036",Y,60+,Male,"161,648.17",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,9,0,N,30-39,Not Known (not recorded),"1,025.50",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,25,0,N,40-49,Not Known (not recorded),"2,563.75",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,77,0,N,50-59,Not Known (not recorded),"5,786.75",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,125,0,N,60+,Not Known (not recorded),"10,474.75",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,401,340,Y,18-29,Female,"39,481.75",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,144,122,Y,18-29,Male,"15,016.25",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"1,425","1,172",Y,30-39,Female,"146,133.75",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,863,717,Y,30-39,Male,"78,157.75",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"5,163","4,250",Y,40-49,Female,"496,268.75",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"3,677","3,052",Y,40-49,Male,"345,080.75",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"10,309","8,517",Y,50-59,Female,"959,575.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"8,562","7,149",Y,50-59,Male,"806,629.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"15,194","12,471",Y,60+,Female,"1,402,664.25",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBB,Ozempic,"18,033","15,000",Y,60+,Male,"1,665,338.75",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,1,0,N,60+,Not Known (not recorded),175.8,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,12,10,Y,18-29,Female,"1,999.77",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,4,3,Y,18-29,Male,600.65,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,41,34,Y,30-39,Female,"3,926.24",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,20,17,Y,30-39,Male,"5,361.91",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,53,42,Y,40-49,Female,"5,933.31",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,31,25,Y,40-49,Male,"3,237.66",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,131,108,Y,50-59,Female,"14,510.93",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,83,72,Y,50-59,Male,"9,376.03",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,131,114,Y,60+,Female,"17,836.61",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AW,Semaglutide,0601023AWBD,Wegovy,116,101,Y,60+,Male,"23,637.90",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,2,0,N,18-29,Not Known (not recorded),214,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,2,0,N,30-39,Not Known (not recorded),184,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,4,0,N,40-49,Not Known (not recorded),644,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,14,0,N,50-59,Not Known (not recorded),"1,303.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,32,0,N,60+,Not Known (not recorded),"3,571.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,131,114,Y,18-29,Female,"17,866.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,66,55,Y,18-29,Male,"6,449.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,658,561,Y,30-39,Female,"76,465.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,236,200,Y,30-39,Male,"29,093.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,"1,216","1,005",Y,40-49,Female,"139,478.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,810,667,Y,40-49,Male,"94,875.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,"2,291","1,885",Y,50-59,Female,"259,499.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,"1,811","1,493",Y,50-59,Male,"210,758.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,"2,788","2,295",Y,60+,Female,"316,859.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZAA,Tirzepatide,"3,015","2,515",Y,60+,Male,"344,928.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,10,0,N,30-39,Not Known (not recorded),920,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,20,0,N,40-49,Not Known (not recorded),"2,176.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,34,0,N,50-59,Not Known (not recorded),"3,845.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,64,0,N,60+,Not Known (not recorded),"7,771.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,365,307,Y,18-29,Female,"40,042.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,137,120,Y,18-29,Male,"14,318.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"1,593","1,329",Y,30-39,Female,"168,645.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,789,650,Y,30-39,Male,"83,848.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"4,073","3,306",Y,40-49,Female,"439,586.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"2,355","1,942",Y,40-49,Male,"255,162.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"7,239","5,940",Y,50-59,Female,"763,866.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"5,928","4,905",Y,50-59,Male,"623,461.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"10,108","8,338",Y,60+,Female,"1,057,806.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023AZ,Tirzepatide,0601023AZBB,Mounjaro,"11,140","9,146",Y,60+,Male,"1,150,736.00",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,3,0,N,50-59,Not Known (not recorded),237.14,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,4,0,N,60+,Not Known (not recorded),400.92,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,27,22,Y,30-39,Female,"2,006.31",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,12,9,Y,30-39,Male,880.32,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,50,46,Y,40-49,Female,"3,998.97",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,45,40,Y,40-49,Male,"3,463.27",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,200,169,Y,50-59,Female,"16,766.15",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,146,121,Y,50-59,Male,"13,641.83",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,619,542,Y,60+,Female,"56,865.84",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0AA,Exenatide,819,719,Y,60+,Male,"71,395.37",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,4,0,N,60+,Not Known (not recorded),327.56,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,1,1,Y,40-49,Female,327.56,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,30,25,Y,50-59,Female,"2,702.37",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,23,18,Y,50-59,Male,"1,883.47",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,113,93,Y,60+,Female,"10,400.03",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BB,Byetta,131,113,Y,60+,Male,"11,546.49",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,2,0,N,40-49,Not Known (not recorded),146.72,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,6,0,N,50-59,Not Known (not recorded),513.52,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,25,0,N,60+,Not Known (not recorded),"1,613.92",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,10,10,Y,18-29,Female,733.6,26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,21,20,Y,30-39,Female,"1,907.36",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,36,34,Y,30-39,Male,"2,787.68",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,122,99,Y,40-49,Female,"9,096.64",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,129,117,Y,40-49,Male,"10,123.68",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,420,373,Y,50-59,Female,"31,489.78",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,521,453,Y,50-59,Male,"40,109.58",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,"1,303","1,091",Y,60+,Female,"96,486.74",26.20797
Dec 23 - Nov 24,Y61,EAST OF ENGLAND,0601023Y0,Exenatide,0601023Y0BC,Bydureon,"1,607","1,399",Y,60+,Male,"122,822.38",26.20797
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,2,0,N,60+,Not Known (not recorded),235.44,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,23,20,Y,18-29,Female,"3,335.40",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,11,10,Y,18-29,Male,627.84,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,44,40,Y,30-39,Female,"5,140.44",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,23,21,Y,30-39,Male,"2,079.72",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,116,103,Y,40-49,Female,"13,302.36",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,113,97,Y,40-49,Male,"13,184.64",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,299,261,Y,50-59,Female,"32,098.32",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,305,263,Y,50-59,Male,"31,823.64",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,875,755,Y,60+,Female,"97,275.96",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABAA,Liraglutide,922,793,Y,60+,Male,"104,142.96",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,1,0,N,30-39,Not Known (not recorded),78.48,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,1,0,N,60+,Not Known (not recorded),39.24,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,38,30,Y,18-29,Female,"2,825.28",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,17,17,Y,18-29,Male,"1,883.52",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,63,53,Y,30-39,Female,"6,592.32",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,32,28,Y,30-39,Male,"4,159.44",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,190,169,Y,40-49,Female,"20,365.56",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,150,128,Y,40-49,Male,"16,127.64",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,417,356,Y,50-59,Female,"42,653.88",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,328,293,Y,50-59,Male,"36,767.88",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,945,817,Y,60+,Female,"106,536.60",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBB,Victoza,881,762,Y,60+,Male,"97,943.04",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,3,2,Y,18-29,Female,353.16,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,7,5,Y,18-29,Male,824.04,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,20,16,Y,30-39,Female,"2,629.08",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,11,11,Y,40-49,Female,"1,648.08",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,13,11,Y,40-49,Male,"2,825.28",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,32,24,Y,50-59,Female,"4,512.60",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,14,14,Y,50-59,Male,"1,530.36",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,34,31,Y,60+,Female,"4,080.96",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AB,Liraglutide,0601023ABBC,Saxenda,16,13,Y,60+,Male,"2,079.72",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,1,1,Y,18-29,Female,57.93,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,3,3,Y,30-39,Female,173.79,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,2,2,Y,40-49,Female,115.86,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,9,9,Y,50-59,Female,637.23,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,34,33,Y,50-59,Male,"2,201.34",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,50,46,Y,60+,Female,"3,070.31",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIAA,Lixisenatide,51,47,Y,60+,Male,"3,475.80",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,1,1,Y,40-49,Female,57.93,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,12,9,Y,40-49,Male,"1,680.02",29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,3,3,Y,50-59,Male,173.79,29.31981
Dec 23 - Nov 24,Y62,NORTH WEST,0601023AI,Lixisenatide,0601023AIBB,Lyxumia,4,2,Y,60+,Female,231.72,29.31981
